Gene ID	Gene Name	Chromosome	Start	End	Strand	RP1 Readcount	RP1 RPM	RP2 Readcount	RP2 RPM	RU1 Readcount	RU1 RPM	RU2 Readcount	RU2 RPM	Log2 FC	p value	q value
AT1G71720		1	26983615	26985990	+	198	14.1622	188	14.9217	180	8.8760700000000003	121	7.6058599999999998	1.28940214	8.8900000000000006E-5	4.2316400000000002E-4
AT5G24260		5	8234684	8238294	-	1243	88.907499999999999	1175	93.260400000000004	1050	51.777099999999997	822	51.669600000000003	1.2893586319999999	1.9399999999999999E-9	1.8399999999999999E-8
AT1G52330		1	19488755	19489914	+	305	21.8156	257	20.398199999999999	288	14.201700000000001	154	9.6801899999999996	1.287760832	3.9799999999999998E-5	2.03224E-4
AT4G15550	UGT75D1	4	8877590	8879327	-	996	71.240399999999994	1473	116.913	1035	51.037399999999998	899	56.509700000000002	1.2877192850000001	2.3999999999999999E-6	1.52E-5
AT3G22980		3	8160075	8163788	-	718	51.356000000000002	688	54.606900000000003	589	29.044499999999999	497	31.240600000000001	1.2876166099999999	3.84E-8	3.1600000000000002E-7
AT5G60300	LECRK19	5	24264488	24268029	+	1627	116.374	751	59.607300000000002	1025	50.5443	776	48.778100000000002	1.287160992	7.5499999999999997E-6	4.3900000000000003E-5
AT2G18750	CBP60C	2	8125128	8128702	+	2047	146.41499999999999	2007	159.297	1778	87.675899999999999	1373	86.304599999999994	1.2867663119999999	4.78E-10	4.8200000000000003E-9
AT4G24690	NBR1	4	12741032	12744670	+	6123	437.95699999999999	5301	420.74299999999999	5070	250.00899999999999	3791	238.29599999999999	1.2857840700000001	1.8300000000000001E-11	2.1299999999999999E-10
AT1G16120	WAKL1	1	5522602	5525452	+	191	13.6616	86	6.8258700000000001	135	6.6570600000000004	78	4.9029499999999997	1.285008017	2.6221299999999999E-3	8.7725279999999999E-3
AT5G57110	ACA8	5	23109438	23117686	-	4216	301.55599999999998	3482	276.36799999999999	3415	168.399	2551	160.352	1.284505733	4.46E-11	5.0300000000000002E-10
AT5G59930		5	24134225	24136665	+	207	14.805999999999999	125	9.9213199999999997	136	6.7063699999999997	117	7.3544299999999998	1.2834370509999999	3.7350799999999999E-4	1.557157E-3
AT2G31130		2	13263520	13266565	-	336	24.032900000000001	283	22.4619	284	14.0045	198	12.446	1.283282021	5.5999999999999997E-6	3.3300000000000003E-5
AT1G70290	TPS8	1	26470795	26474833	-	4679	334.673	3691	292.95699999999999	3310	163.221	3092	194.358	1.2831901029999999	2.3700000000000001E-10	2.45E-9
AT3G15630		3	5296841	5297851	-	2300	164.511	2573	204.22	1991	98.179199999999994	1793	112.705	1.2830089609999999	6.96E-9	6.2400000000000003E-8
AT1G53830	PME2	1	20098522	20100978	+	3353	239.828	2022	160.48699999999999	2551	125.794	1611	101.265	1.2824485320000001	1.11E-7	8.5600000000000004E-7
AT1G77500		1	29121226	29125204	+	1139	81.468699999999998	978	77.624399999999994	904	44.577599999999997	734	46.138100000000001	1.282379843	2.8999999999999999E-9	2.7E-8
AT5G62100	ATBAG2	5	24940203	24942003	+	153	10.9436	132	10.476900000000001	124	6.11463	97	6.0972600000000003	1.282154429	3.6393599999999998E-4	1.5220260000000001E-3
AT1G77890		1	29292075	29296160	+	255	18.2393	340	26.986000000000001	248	12.2293	218	13.703099999999999	1.281069434	4.7899999999999999E-5	2.4112299999999999E-4
AT1G68290	ENDO2	1	25596671	25598438	+	48	3.4332699999999998	101	8.0164299999999997	72	3.55043	48	3.0171999999999999	1.2805033240000001	1.6277751999999999E-2	4.2211835000000003E-2
AT2G27790		2	11847109	11849559	-	95	6.7950200000000001	108	8.5720200000000002	89	4.3887299999999998	70	4.4000899999999996	1.2804850480000001	2.155494E-3	7.3975600000000001E-3
AT1G76180	ERD14	1	28586663	28587931	-	18289	1308.1500000000001	26260	2084.27	22206	1095.01	13535	850.78800000000001	1.28047494	7.9299999999999997E-7	5.3900000000000001E-6
AT5G13330	ERF113	5	4271730	4274674	+	370	26.4648	500	39.685299999999998	298	14.694800000000001	372	23.383299999999998	1.2797395869999999	6.58E-5	3.2232099999999998E-4
AT2G25220		2	10742623	10745819	-	121	8.6547099999999997	94	7.4608299999999996	102	5.0297799999999997	66	4.1486499999999999	1.2790414910000001	1.692168E-3	5.9846969999999998E-3
AT4G34370	ARI1	4	16434280	16437415	+	630	45.061700000000002	619	49.130400000000002	562	27.713100000000001	416	26.149100000000001	1.2790204039999999	1.15E-7	8.8700000000000004E-7
AT3G06410		3	1947012	1949916	-	822	58.794800000000002	710	56.353099999999998	680	33.531799999999997	513	32.246400000000001	1.278987997	1.9799999999999999E-8	1.67E-7
AT1G77060		1	28951643	28953580	-	50	3.57633	58	4.6034899999999999	49	2.4162599999999999	36	2.2629000000000001	1.2788037370000001	1.7820096000000001E-2	4.5560407999999997E-2
AT2G41550		2	17328886	17331173	-	90	6.4373899999999997	53	4.2066400000000002	57	2.8107600000000001	52	3.26864	1.2785796140000001	9.287745E-3	2.6164554E-2
AT4G32920		4	15887270	15896345	-	1085	77.606300000000005	716	56.829300000000003	841	41.470999999999997	558	35.075000000000003	1.2785505100000001	2.0699999999999999E-7	1.5200000000000001E-6
AT1G66470	BHLH83	1	24795214	24797015	+	539	38.552799999999998	363	28.811499999999999	451	22.2395	256	16.091699999999999	1.277841359	8.3699999999999995E-6	4.8300000000000002E-5
AT5G15265		5	4956314	4957633	+	724	51.785200000000003	585	46.431800000000003	553	27.269300000000001	460	28.914899999999999	1.2772358239999999	5.5600000000000002E-8	4.4900000000000001E-7
AT1G02410	COX11	1	490860	492979	+	523	37.4084	590	46.828600000000002	466	22.979199999999999	404	25.3948	1.2767068829999999	7.9999999999999996E-7	5.4399999999999996E-6
AT4G30290	XTH19	4	14828712	14830224	-	2551	182.464	1570	124.61199999999999	2211	109.02800000000001	1045	65.686999999999998	1.276189252	4.4299999999999999E-6	2.6800000000000001E-5
AT3G17810	PYD1	3	6093990	6096688	+	7366	526.86400000000003	5795	459.952	5582	275.25700000000001	4603	289.33699999999999	1.276114862	3.1500000000000001E-11	3.6E-10
AT2G42690		2	17776241	17777717	-	137	9.7991299999999999	83	6.5877600000000003	110	5.4242699999999999	62	3.8972199999999999	1.2760157969999999	2.7840429999999999E-3	9.2254360000000001E-3
AT5G66050		5	26411796	26414609	-	1406	100.566	1324	105.087	1206	59.469700000000003	929	58.395400000000002	1.2758629290000001	1.69E-9	1.6199999999999999E-8
AT5G13070		5	4147596	4149391	+	756	54.073999999999998	945	75.005200000000002	779	38.413699999999999	569	35.766399999999997	1.2755286830000001	6.2399999999999998E-7	4.3100000000000002E-6
AT1G17330		1	5929826	5931926	+	534	38.1952	538	42.7014	482	23.7682	360	22.629000000000001	1.275102739	3.3099999999999999E-7	2.3700000000000002E-6
AT1G69040	ACR4	1	25957567	25960401	+	1398	99.994100000000003	1042	82.704099999999997	1086	53.552300000000002	812	51.040999999999997	1.273680205	6.0200000000000003E-9	5.4300000000000003E-8
AT3G03020		3	680944	681999	+	83	5.9367000000000001	104	8.2545400000000004	90	4.43804	59	3.7086399999999999	1.2729366090000001	3.8973469999999998E-3	1.2373815999999999E-2
AT5G48970		5	19856830	19859847	-	303	21.672499999999999	369	29.287700000000001	314	15.4838	220	13.828799999999999	1.2723770219999999	1.8300000000000001E-5	9.9300000000000001E-5
AT5G21080		5	7157803	7163188	-	121	8.6547099999999997	69	5.4765699999999997	97	4.78322	52	3.26864	1.272135985	5.4245450000000002E-3	1.6443926000000001E-2
AT3G11440	ATMYB65	3	3602036	3605172	+	120	8.5831800000000005	130	10.318199999999999	112	5.5228900000000003	85	5.3429599999999997	1.272012516	9.1446300000000002E-4	3.473819E-3
AT2G41660	MIZ1	2	17367492	17369206	+	4395	314.35899999999998	3711	294.54399999999998	3829	188.81399999999999	2554	160.54	1.271669688	3.58E-10	3.6399999999999998E-9
AT5G24430	CRK4	5	8338925	8343284	-	808	57.793399999999998	828	65.718800000000002	732	36.095999999999997	556	34.949300000000001	1.2715694980000001	4.6900000000000003E-8	3.8099999999999998E-7
AT4G18710	ASK7	4	10296138	10301228	+	5427	388.17399999999998	4289	340.42	3933	193.94200000000001	3573	224.59299999999999	1.271107701	1.65E-10	1.75E-9
AT2G41800		2	17436443	17438168	-	2404	171.95	1619	128.501	1481	73.0304	1582	99.441999999999993	1.2710232269999999	8.9599999999999995E-8	7.0100000000000004E-7
AT3G13050	39356	3	4176392	4179081	+	598	42.7729	517	41.034599999999998	486	23.965399999999999	385	24.200500000000002	1.270815783	1.37E-7	1.04E-6
AT2G01540	CAR10	2	242041	243649	-	1217	87.047799999999995	1246	98.895700000000005	1120	55.228900000000003	824	51.795299999999997	1.270515794	9.9599999999999995E-9	8.7699999999999998E-8
AT2G27260		2	11669629	11670644	+	478	34.189700000000002	393	31.192599999999999	377	18.590399999999999	302	18.9832	1.270428586	6.6199999999999997E-7	4.5499999999999996E-6
AT1G14330		1	4890069	4892332	-	1065	76.175700000000006	967	76.751300000000001	889	43.837899999999998	702	44.126600000000003	1.270295811	5.5100000000000002E-9	4.9999999999999998E-8
AT4G34340	TAF8	4	16426483	16428013	-	154	11.0151	137	10.873799999999999	129	6.3611899999999997	99	6.2229799999999997	1.2700268720000001	3.7037600000000001E-4	1.545523E-3
AT1G70780		1	26695166	26696392	-	4712	337.03300000000002	5639	447.57100000000003	4776	235.512	3455	217.17599999999999	1.2699165589999999	1.3000000000000001E-8	1.1300000000000001E-7
AT5G48175		5	19539145	19540623	+	120	8.5831800000000005	157	12.4612	125	6.1639400000000002	95	5.9715499999999997	1.269853962	9.6695799999999997E-4	3.6446009999999999E-3
AT4G27650	PEL1	4	13803268	13808031	-	576	41.199300000000001	515	40.875799999999998	465	22.9299	387	24.3262	1.2692737569999999	1.7499999999999999E-7	1.31E-6
AT3G18290	BTS	3	6273966	6280562	+	1899	135.82900000000001	1996	158.42400000000001	1462	72.093400000000003	1558	97.933400000000006	1.268560822	5.54E-8	4.4700000000000002E-7
AT4G28400		4	14048268	14050335	+	479	34.261200000000002	376	29.843299999999999	314	15.4838	342	21.497599999999998	1.2681171630000001	4.6500000000000004E-6	2.8E-5
AT3G52180	DSP4	3	19349600	19353728	-	99	7.0811200000000003	62	4.9209699999999996	77	3.7969900000000001	49	3.08006	1.267846383	6.6934489999999998E-3	1.9755117999999999E-2
AT5G63450	CYP94B1	5	25408821	25410725	-	1524	109.006	929	73.735200000000006	1303	64.252899999999997	642	40.3551	1.2672948740000001	6.4799999999999998E-6	3.8099999999999998E-5
AT5G24340		5	8297280	8300502	+	302	21.600999999999999	209	16.5884	226	11.144399999999999	172	10.8116	1.26702626	3.15E-5	1.6417299999999999E-4
AT1G07410	RABA2B	1	2276030	2277524	+	300	21.457999999999998	200	15.8741	243	11.982699999999999	150	9.4287600000000005	1.266959497	7.2299999999999996E-5	3.50224E-4
AT5G03340	CDC48E	5	809830	813293	-	1108	79.251400000000004	911	72.306600000000003	966	47.634900000000002	629	39.5379	1.2669572010000001	2.9799999999999999E-8	2.48E-7
AT4G00550	DGD2	4	237901	240579	-	526	37.622900000000001	442	35.081800000000001	420	20.710799999999999	337	21.183299999999999	1.2668463249999999	3.5600000000000001E-7	2.5399999999999998E-6
AT3G21720	ICL	3	7652487	7656053	-	312	22.316299999999998	419	33.256300000000003	303	14.9414	275	17.286100000000001	1.265381267	3.0800000000000003E-5	1.6070900000000001E-4
AT2G21540	SFH3	2	9220505	9224496	-	403	28.825199999999999	277	21.985600000000002	326	16.075600000000001	209	13.1374	1.2644641990000001	1.34E-5	7.4499999999999995E-5
AT3G49790		3	18467959	18469962	-	1109	79.322900000000004	1108	87.942599999999999	1038	51.185400000000001	723	45.446599999999997	1.264207021	2.0100000000000001E-8	1.6999999999999999E-7
AT3G62920		3	23260597	23261297	+	136	9.7276100000000003	203	16.112200000000001	140	6.9036099999999996	129	8.1087299999999995	1.2639276820000001	8.4707300000000005E-4	3.2513099999999999E-3
AT2G17705		2	7692396	7693253	+	275	19.669799999999999	313	24.843	238	11.7361	224	14.080299999999999	1.263533126	2.6800000000000001E-5	1.4157699999999999E-4
AT4G21850	MSRB9	4	11591116	11592425	-	13414	959.45699999999999	11510	913.55499999999995	11289	556.678	8353	525.05600000000004	1.263249456	2.03E-11	2.3500000000000002E-10
AT3G07790		3	2487313	2489386	+	1070	76.5334	866	68.734899999999996	841	41.470999999999997	675	42.429400000000001	1.2629322890000001	8.9199999999999998E-9	7.9300000000000002E-8
AT5G35690		5	13864646	13868362	-	1176	84.115200000000002	1646	130.64400000000001	1252	61.738	1003	63.046999999999997	1.262579814	1.2100000000000001E-6	8.0399999999999993E-6
AT2G31800		2	13520325	13523918	-	1617	115.658	1358	107.785	1279	63.069400000000002	1052	66.126999999999995	1.262046601	1.1700000000000001E-9	1.14E-8
AT5G44350		5	17864376	17865756	+	213	15.235099999999999	202	16.032900000000001	187	9.2212499999999995	141	8.8630300000000002	1.2619003980000001	6.7399999999999998E-5	3.2855900000000002E-4
AT2G30870	GSTF10	2	13141290	13142676	+	15950	1140.8499999999999	17827	1414.94	14982	738.78499999999997	11838	744.11800000000005	1.261403024	1.1100000000000001E-9	1.0800000000000001E-8
AT1G43670	CYFBP	1	16467298	16470500	+	806	57.650399999999998	958	76.037000000000006	871	42.950299999999999	550	34.572099999999999	1.2604557190000001	9.3200000000000003E-7	6.2899999999999999E-6
AT1G55020	LOX1	1	20525654	20530468	+	983	70.310599999999994	1397	110.881	917	45.218699999999998	963	60.532600000000002	1.2586125589999999	5.8599999999999998E-6	3.4700000000000003E-5
AT5G40340		5	16130881	16135393	-	1787	127.818	2047	162.47200000000001	1807	89.105900000000005	1266	79.578699999999998	1.2583397439999999	3.55E-8	2.9400000000000001E-7
AT5G67140		5	26793880	26795369	-	258	18.453800000000001	186	14.7629	168	8.2843400000000003	175	11.0002	1.2582096039999999	1.07181E-4	5.0235600000000003E-4
AT5G66130	RAD17	5	26433964	26437222	+	56	4.0054800000000004	92	7.3020899999999997	49	2.4162599999999999	67	4.2115099999999996	1.2581947250000001	1.6491565999999999E-2	4.2665836999999998E-2
AT3G50340		3	18664838	18666691	-	375	26.822399999999998	303	24.049299999999999	349	17.209700000000002	194	12.1945	1.257023196	2.1399999999999998E-5	1.1516899999999999E-4
AT5G67320	HOS15	5	26857154	26861119	+	1350	96.5608	1473	116.913	1346	66.3733	919	57.7669	1.2560906949999999	4.3200000000000003E-8	3.53E-7
AT4G03820		4	1771833	1774532	-	539	38.552799999999998	358	28.4147	426	21.006699999999999	282	17.726099999999999	1.2559041630000001	4.6500000000000004E-6	2.8E-5
AT5G09790	ATXR5	5	3038978	3041206	-	115	8.2255500000000001	152	12.064299999999999	109	5.3749599999999997	103	6.4744099999999998	1.25528503	1.40032E-3	5.0772819999999998E-3
AT3G12400	ELC	3	3943760	3945863	-	954	68.2363	742	58.893000000000001	795	39.2027	549	34.509300000000003	1.2550932910000001	5.6099999999999999E-8	4.5200000000000002E-7
AT3G13445	TBP1	3	4379793	4382224	+	793	56.720500000000001	867	68.814300000000003	752	37.082299999999996	573	36.017899999999997	1.2548741940000001	1.4000000000000001E-7	1.0699999999999999E-6
AT1G19010		1	6565494	6567662	+	121	8.6547099999999997	169	13.413600000000001	136	6.7063699999999997	98	6.16012	1.254061509	1.1809520000000001E-3	4.3568920000000002E-3
AT1G14130		1	4835724	4837771	-	294	21.0288	268	21.2713	232	11.440300000000001	210	13.2003	1.254006172	1.49E-5	8.2200000000000006E-5
AT1G70140	FH8	1	26412500	26415258	-	413	29.540400000000002	452	35.875500000000002	376	18.5411	312	19.611799999999999	1.2532874730000001	2.7300000000000001E-6	1.7200000000000001E-5
AT4G35240		4	16760937	16767087	-	348	24.891200000000001	320	25.398599999999998	261	12.8703	262	16.468900000000001	1.253267347	9.6399999999999992E-6	5.49E-5
AT5G47430		5	19235555	19241263	-	1514	108.291	1167	92.625399999999999	1143	56.363100000000003	963	60.532600000000002	1.252034715	4.7699999999999999E-9	4.3700000000000001E-8
AT5G54650	FH5	5	22197530	22202127	-	660	47.207500000000003	569	45.161799999999999	506	24.951599999999999	460	28.914899999999999	1.251414217	1.9000000000000001E-7	1.4100000000000001E-6
AT2G15730		2	6849452	6852214	+	219	15.664300000000001	192	15.239100000000001	167	8.2350200000000005	156	9.8059100000000008	1.251042848	9.0099999999999995E-5	4.2769800000000001E-4
AT1G01360	PYL9	1	141870	143261	+	548	39.1965	456	36.192999999999998	501	24.705100000000002	304	19.108899999999998	1.250947247	1.8899999999999999E-6	1.22E-5
AT4G33070	PDC1	4	15952257	15954803	-	301	21.529499999999999	477	37.8598	275	13.560700000000001	340	21.3719	1.2505711150000001	2.8816999999999997E-4	1.2334679999999999E-3
AT5G59400		5	23957737	23959707	+	191	13.6616	194	15.3979	173	8.5308899999999994	134	8.4230199999999993	1.2505425999999999	1.28186E-4	5.8991700000000002E-4
AT3G27300	G6PD5	3	10083009	10086798	-	2084	149.06100000000001	1432	113.65900000000001	1703	83.977500000000006	1092	68.641400000000004	1.2500428589999999	5.1800000000000001E-8	4.1899999999999998E-7
AT3G44400		3	16044662	16049803	-	546	39.0535	309	24.525500000000001	358	17.653500000000001	307	19.297499999999999	1.24997936	1.7200000000000001E-5	9.3900000000000006E-5
AT3G17420	GPK1	3	5959174	5962289	-	1605	114.8	1912	151.756	1714	84.519900000000007	1135	71.344300000000004	1.2494734810000001	1.6199999999999999E-7	1.22E-6
AT1G09800		1	3176883	3180734	-	261	18.668399999999998	235	18.652100000000001	221	10.8978	173	10.874499999999999	1.2494729579999999	2.6699999999999998E-5	1.4091200000000001E-4
AT1G26620		1	9195512	9199671	-	367	26.2502	334	26.509799999999998	301	14.8428	254	15.965999999999999	1.2493804580000001	3.7500000000000001E-6	2.2900000000000001E-5
AT2G40880	CYS3	2	17057388	17058122	+	80	5.7221200000000003	115	9.1276100000000007	92	4.5366600000000004	66	4.1486499999999999	1.24925197	4.7920039999999999E-3	1.4780702999999999E-2
AT1G45976	SBP1	1	17199314	17200841	+	519	37.122300000000003	725	57.543700000000001	578	28.502099999999999	429	26.966200000000001	1.249152737	9.5599999999999999E-6	5.4500000000000003E-5
AT4G04450	WRKY42	4	2218042	2221260	+	101	7.2241799999999996	45	3.5716700000000001	61	3.008	52	3.26864	1.2485801590000001	1.4891863999999999E-2	3.9018616999999998E-2
AT5G60520		5	24331670	24333144	-	859	61.441299999999998	528	41.907699999999998	490	24.162600000000001	575	36.143599999999999	1.247844612	9.9599999999999995E-6	5.66E-5
AT4G19140		4	10469664	10471390	+	437	31.257100000000001	471	37.383499999999998	402	19.8232	324	20.366099999999999	1.247122031	2.0700000000000001E-6	1.3200000000000001E-5
AT1G27500		1	9551451	9554422	-	311	22.244700000000002	271	21.509399999999999	250	12.3279	211	13.2631	1.246564658	1.1199999999999999E-5	6.3100000000000002E-5
AT3G07425		3	2378219	2378805	+	105	7.5102799999999998	107	8.4926499999999994	104	5.1284000000000001	67	4.2115099999999996	1.2465547299999999	2.3229589999999999E-3	7.8884260000000005E-3
AT4G12040	SAP7	4	7214577	7216715	+	2665	190.61799999999999	2393	189.934	2407	118.693	1651	103.779	1.2456938500000001	1.2900000000000001E-9	1.24E-8
AT2G33570	GALS1	2	14216771	14219252	+	589	42.129100000000001	487	38.653500000000001	463	22.831199999999999	389	24.451899999999998	1.2446288270000001	3.2800000000000003E-7	2.3499999999999999E-6
AT5G51310		5	20852712	20854812	-	112	8.0109700000000004	68	5.3971999999999998	69	3.4024899999999998	71	4.4629500000000002	1.2422040139999999	5.8287419999999996E-3	1.7516457999999999E-2
AT3G13360	WIP3	3	4338250	4340446	-	1116	79.823599999999999	963	76.433800000000005	942	46.451500000000003	718	45.132300000000001	1.2421009190000001	9.9800000000000007E-9	8.79E-8
AT5G14930	SAG101	5	4828499	4830982	+	249	17.810099999999998	170	13.493	183	9.0240100000000005	148	9.3030399999999993	1.241671983	1.21444E-4	5.6209399999999996E-4
AT3G63070	HULK3	3	23302365	23309658	+	1400	100.137	914	72.544700000000006	956	47.141800000000003	858	53.932499999999997	1.2414697429999999	1.4600000000000001E-7	1.1000000000000001E-6
AT3G14940	PPC3	3	5025184	5029886	+	8640	617.98900000000003	6564	520.98800000000006	6377	314.45999999999998	5616	353.01299999999998	1.2413708750000001	2.7900000000000002E-10	2.8699999999999998E-9
AT5G51370		5	20872719	20874349	+	70	5.0068599999999996	118	9.3657299999999992	84	4.1421700000000001	69	4.3372299999999999	1.2408845209999999	7.5516189999999999E-3	2.1938567999999999E-2
AT3G59200		3	21887123	21889423	+	106	7.5818099999999999	203	16.112200000000001	124	6.11463	126	7.9201600000000001	1.2403505690000001	3.5255730000000002E-3	1.1338436E-2
AT5G65925		5	26369045	26369854	+	395	28.253	359	28.494	370	18.2453	239	15.023199999999999	1.239995757	5.6400000000000002E-6	3.3500000000000001E-5
AT2G03470		2	1045446	1047744	-	789	56.434399999999997	826	65.560100000000006	724	35.701500000000003	574	36.0807	1.2396188239999999	1.2200000000000001E-7	9.33E-7
AT3G03270		3	761004	763369	-	552	39.482599999999998	653	51.829000000000001	528	26.0365	442	27.7834	1.2394210510000001	1.7799999999999999E-6	1.15E-5
AT3G02070		3	360921	363775	+	421	30.1127	394	31.271999999999998	316	15.5824	328	20.617599999999999	1.2381783820000001	6.0299999999999999E-6	3.57E-5
AT2G25250		2	10753602	10754935	+	919	65.732900000000001	834	66.194999999999993	801	39.4985	606	38.092199999999998	1.237745366	2.9099999999999999E-8	2.4299999999999999E-7
AT2G43040	NPG1	2	17895883	17899556	-	825	59.009399999999999	647	51.352699999999999	677	33.383899999999997	500	31.429200000000002	1.2374879729999999	9.6900000000000001E-8	7.5600000000000005E-7
AT1G64040	TOPP3	1	23758241	23760663	-	1705	121.953	2296	182.23500000000001	1842	90.831800000000001	1417	89.070300000000003	1.236275633	6.5600000000000005E-7	4.5199999999999999E-6
AT3G13330	PA200	3	4319490	4330218	-	2736	195.697	1896	150.48699999999999	1907	94.037099999999995	1744	109.625	1.2348377829999999	1.39E-8	1.1999999999999999E-7
AT3G16150		3	5471735	5473360	+	426	30.470300000000002	650	51.590899999999998	434	21.401199999999999	435	27.343399999999999	1.233740829	6.1199999999999997E-5	3.0209399999999998E-4
AT2G41250		2	17200657	17202848	-	658	47.064399999999999	542	43.018799999999999	516	25.444700000000001	441	27.720500000000001	1.2328103050000001	2.4299999999999999E-7	1.7799999999999999E-6
AT5G19400	SMG7	5	6539926	6545081	+	3089	220.94499999999999	2610	207.15700000000001	2558	126.139	2012	126.471	1.232421354	3.3399999999999998E-10	3.41E-9
AT3G47800		3	17634804	17637204	+	664	47.493600000000001	572	45.4	536	26.431000000000001	453	28.474799999999998	1.231116503	1.9299999999999999E-7	1.4300000000000001E-6
AT4G16380		4	9254203	9256234	+	2864	204.852	2710	215.09399999999999	2572	126.82899999999999	1932	121.44199999999999	1.231083409	8.09E-10	8.02E-9
AT3G49845		3	18487130	18488381	+	1002	71.669600000000003	936	74.290800000000004	795	39.2027	751	47.206600000000002	1.2310322469999999	6.2299999999999995E-8	4.9800000000000004E-7
AT4G33540		4	16130593	16133969	+	525	37.551400000000001	846	67.147499999999994	583	28.7486	535	33.629199999999997	1.2294181319999999	5.0800000000000002E-5	2.54589E-4
AT1G18470		1	6355695	6360344	-	1751	125.24299999999999	1667	132.31100000000001	1500	73.967299999999994	1250	78.572999999999993	1.2293974940000001	3.17E-9	2.9499999999999999E-8
AT4G29420		4	14470456	14472300	-	218	15.5928	176	13.969200000000001	153	7.5446600000000004	159	9.9944799999999994	1.228380289	2.0623899999999999E-4	9.1090400000000003E-4
AT5G11670	NADP-ME2	5	3754091	3758342	+	7572	541.59900000000005	7614	604.327	7101	350.161	5241	329.44099999999997	1.2275607049999999	6.0499999999999998E-10	6.0600000000000002E-9
AT1G65610	KOR2	1	24391672	24395503	-	1834	131.18	1278	101.43600000000001	1345	66.323999999999998	1133	71.218599999999995	1.227122791	2.2099999999999999E-8	1.86E-7
AT1G72700	ALA5	1	27365772	27371784	+	3202	229.02799999999999	2300	182.55199999999999	2335	115.142	2042	128.357	1.226902642	4.32E-9	3.9799999999999999E-8
AT2G30320		2	12925509	12928009	-	144	10.299799999999999	216	17.143999999999998	179	8.8267600000000002	119	7.4801500000000001	1.2268967660000001	1.0364580000000001E-3	3.878093E-3
AT5G49930	emb1441	5	20308033	20312892	-	788	56.362900000000003	885	70.242900000000006	732	36.095999999999997	623	39.160800000000002	1.2267483770000001	3.72E-7	2.65E-6
AT3G47850		3	17654129	17656013	-	331	23.6753	389	30.8751	321	15.829000000000001	264	16.5946	1.2267390140000001	1.6799999999999998E-5	9.2E-5
AT5G66870	LBD36	5	26705785	26708741	+	499	35.691699999999997	439	34.843699999999998	459	22.634	304	19.108899999999998	1.2264937250000001	1.9099999999999999E-6	1.2300000000000001E-5
AT1G19980		1	6933015	6935053	+	162	11.587300000000001	158	12.5405	161	7.9391499999999997	101	6.3487	1.225113994	5.23067E-4	2.109447E-3
AT5G52060	BAG1	5	21152011	21154395	-	2547	182.178	2997	237.874	2768	136.494	1803	113.334	1.2248925429999999	1.3799999999999999E-7	1.0499999999999999E-6
AT5G58380	CIPK10	5	23596962	23599353	-	705	50.426200000000001	683	54.210099999999997	664	32.742800000000003	467	29.354900000000001	1.2247561920000001	2.5899999999999998E-7	1.8899999999999999E-6
AT5G03100		5	726779	728855	+	166	11.8734	120	9.5244700000000009	120	5.9173799999999996	108	6.78871	1.223930314	7.8151900000000005E-4	3.0201749999999999E-3
AT5G07320		5	2309863	2312346	+	288	20.599599999999999	293	23.255600000000001	255	12.574400000000001	215	13.5146	1.2239227269999999	2.19E-5	1.17948E-4
AT1G71710	IP5P3	1	26973567	26981046	-	456	32.616100000000003	522	41.431399999999996	507	25.000900000000001	302	18.9832	1.22383435	1.2300000000000001E-5	6.8899999999999994E-5
AT1G05860		1	1768986	1771286	+	241	17.2379	188	14.9217	186	9.1719399999999993	158	9.9316300000000002	1.2230796020000001	9.3800000000000003E-5	4.4399499999999998E-4
AT3G21290		3	7482106	7488935	+	560	40.0548	465	36.907299999999999	400	19.724599999999999	415	26.086200000000002	1.2229388880000001	2.57E-6	1.6099999999999998E-5
AT3G16410	NSP4	3	5571903	5574758	+	3972	284.10300000000001	2147	170.40899999999999	3081	151.929	1853	116.477	1.2222640659999999	2.7E-6	1.7E-5
AT1G68670	HHO2	1	25781801	25784118	+	1452	103.85599999999999	1266	100.483	1258	62.033900000000003	945	59.401200000000003	1.2221790130000001	5.8200000000000002E-9	5.2600000000000001E-8
AT2G37260	WRKY44	2	15644811	15647076	+	123	8.7977600000000002	112	8.8895	99	4.8818400000000004	90	5.6572500000000003	1.221658651	1.5845989999999999E-3	5.644011E-3
AT2G17480	MLO8	2	7590295	7594195	-	669	47.851199999999999	612	48.574800000000003	581	28.65	457	28.726299999999998	1.2214069540000001	1.99E-7	1.4699999999999999E-6
AT5G41800		5	16733663	16736093	+	346	24.748200000000001	442	35.081800000000001	375	18.491800000000001	274	17.223199999999999	1.220287211	2.69E-5	1.4226199999999999E-4
AT3G01640	ATGLCAK	3	239333	241492	+	789	56.434399999999997	688	54.606900000000003	644	31.756599999999999	547	34.383499999999998	1.220182917	9.83E-8	7.6499999999999998E-7
AT1G06070		1	1834829	1837758	-	494	35.334099999999999	511	40.558399999999999	444	21.894300000000001	372	23.383299999999998	1.21999678	1.55E-6	1.01E-5
AT5G13990	ATEXO70C2	5	4514568	4516892	-	873	62.442599999999999	533	42.304499999999997	659	32.496299999999998	471	29.606300000000001	1.2199208420000001	2.5100000000000001E-6	1.5800000000000001E-5
AT1G26900	PCMP-E54	1	9319643	9321512	-	307	21.958600000000001	218	17.302800000000001	219	10.799200000000001	200	12.5717	1.2198938530000001	5.3000000000000001E-5	2.6490200000000002E-4
